CANDIDATE_ID,CANDIDATE_NAME,PARTY,PARTY_CODE,CANDIDATE_OFFICE,CANDIDATE_OFFICE_CODE,CANDIDATE_OFFICE_STATE,CANDIDATE_OFFICE_STATE_CODE,CANDIDATE_OFFICE_DISTRICT,CITY,STATE,ZIP,ELECTION_YEAR,RECEIPT_DATE,REPORT_YEAR,BEGIN_IMAGE_NUMBER
"H4CA30222","SAWCHUK, ERIC RICHARD","Republican Party","REP","House","H","California","CA","30","WEST COVINA","CA","91791","2024","22-APR-23","2023","202304229581258740"
"P40012288","VASQUEZ, DANNY RAY","None","NNE","President","P","United States","00","00","PHOENIX","AZ","85040","2024","21-APR-23","2023","202304219581258606"
"P40012296","RUSHING, TIMOTHY NEIL MR.","Constitutional","CST","President","P","United States","00","00","MARATHON","FL","33050","2024","21-APR-23","2023","202304219581258626"
"P40012304","KING, JODY DANIEL","Republican Party","REP","President","P","United States","00","00","HARRISBURG","PA","17111","2024","21-APR-23","2023","202304219581258627"
"P40012379","BURBRIDGE, BRUCE","Independent","IND","President","P","United States","00","00","ABERDEEN","WA","98520","2024","21-APR-23","2023","202304240300441720"
"P40012254","JONES, JULIE","Democratic Party","DEM","President","P","United States","00","00","WASHINGTON","DC","20005","2024","21-APR-23","2023","202304210300441565"
"S6CA00790","PIERCE, DOUGLAS HOWARD","Democratic Party","DEM","Senate","S","California","CA","00","BEVERLY HILLS","CA","90209","2024","21-APR-23","2023","202304210300441666"
"S4TX00706","TCHENKO, THIERRY","Democratic Party","DEM","Senate","S","Texas","TX","00","HOUSTON","TX","77052","2024","21-APR-23","2023","202304210300441676"
"H4RI01273","BERBRICK, WALTER","Democratic Party","DEM","House","H","Rhode Island","RI","01","PROVIDENCE","RI","02904","2023","21-APR-23","2023","202304219581254491"
"H4AL03079","WOODRING, NATHAN LEROY","Republican Party","REP","House","H","Alabama","AL","03","ABBEVILLE","AL","36310","2024","21-APR-23","2023","202304219581256253"
"P40012262","LORENZ, FRANCIS JOE MAMA","Other","OTH","President","P","United States","00","00","RIDGE","NY","11961","2024","21-APR-23","2023","202304219581258566"
"P40012270","FORD, TIFFANY SHAWN","Independent","IND","President","P","United States","00","00","MUNCIE","IN","47302","2024","21-APR-23","2023","202304219581258567"
"P40012239","SNIDER, MESSIAH MARTY ERRIN","Other","OTH","President","P","United States","00","00","OVERGAARD","AZ","85933","2024","20-APR-23","2023","202304200300441321"
"H0MI10287","MCCLAIN, LISA","Republican Party","REP","House","H","Michigan","MI","10","BRUCE TOWNSHIP","MI","48065","2024","20-APR-23","2023","202304209581167980"
"H8KY02031","GUTHRIE, S. BRETT HON.","Republican Party","REP","House","H","Kentucky","KY","02","BOWLING GREEN","KY","421031593","2024","20-APR-23","2023","202304209581180054"
"H2HI02581","TOKUDA, JILL NAOMI","Democratic Party","DEM","House","H","Hawaii","HI","02","KANEOHE","HI","96744","2024","20-APR-23","2023","202304209581191001"
"P40012247","POWELL, SYKEMA","Democratic Party","DEM","President","P","United States","00","00","APOLLO BEACH","FL","33572","2024","20-APR-23","2023","202304209581217212"
"H8OH12180","BALDERSON, WILLIAM TROY","Republican Party","REP","House","H","Ohio","OH","12","ZANESVILLE","OH","437011955","2024","20-APR-23","2023","202304209581194486"
"H4WA03122","LEWALLEN, LESLIE","Republican Party","REP","House","H","Washington","WA","03","CAMAS","WA","98607","2024","20-APR-23","2023","202304209581203328"
"H4NY03093","MURPHY, WILLIAM","Democratic Party","DEM","House","H","New York","NY","03","FARMINGDALE","NY","11735","2024","20-APR-23","2023","202304209581203386"
"S4MI00496","BEYDOUN, NASSER","Democratic Party","DEM","Senate","S","Michigan","MI","00","DEARBORN","MI","48124","2024","20-APR-23","2023","202304209581192358"
"H2MS04258","EZELL, WALTER MICHAEL","Republican Party","REP","House","H","Mississippi","MS","04","WASHINGTON","DC","20515","2024","19-APR-23","2023","202304199581137077"
"H0TX33028","VALENCIA AVALOS, VIKTOR J.","Democratic Party","DEM","House","H","Texas","TX","33","FORT WORTH","TX","76115","2024","19-APR-23","2023","202304199581137967"
"H4CA12188","SANCHEZ, TIM","Democratic Party","DEM","House","H","California","CA","12","OAKLAND","CA","94604","2024","19-APR-23","2023","202304199581045786"
"H0FL13158","PAULINA LUNA, ANNA","Republican Party","REP","House","H","Florida","FL","13","SAINT PETERSBURG","FL","337428001","2024","19-APR-23","2023","202304199581049981"
"H4CO03316","ANDREWS, RUSS ALBERT MR.","Republican Party","REP","House","H","Colorado","CO","03","CARBONDALE","CO","81623","2024","19-APR-23","2023","202304199581049997"
"H4TX31057","ABEL, WILLIAM","Republican Party","REP","House","H","Texas","TX","31","COPPERAS COVE","TX","76522","2024","19-APR-23","2023","202304199581133755"
"H4AS00036","AMATA, AUMUA","Republican Party","REP","House","H","American Samoa","AS","00","PAGO PAGO","AS","96799","2024","19-APR-23","2023","202304199581050181"
"P40011900","ST CLAIR, TIMOTHY CLINT MR.","Other","OTH","President","P","United States","00","00","EULESS","TX","76040","2024","19-APR-23","2023","202304199581050371"
"H2NC02253","ROBERSON, SANDY","Republican Party","REP","House","H","North Carolina","NC","02","ROCKY MOUNT","NC","27804","2024","19-APR-23","2023","202304199581050788"
"H4CA49131","ADAMS, SHERYL L","Republican Party","REP","House","H","California","CA","49","DEL MAR","CA","92014","2024","19-APR-23","2023","202304199581051219"
"H4CA45154","PHAM, JIMMY D","Democratic Party","DEM","House","H","California","CA","45","WESTMINSTER","CA","92683","2024","19-APR-23","2023","202304199581051230"
"H4TX25182","LUCCI, MATTHEW","Republican Party","REP","House","H","Texas","TX","25","ARLINGTON","TX","76003","2024","19-APR-23","2023","202304199581050180"
"H4IL07177","CONYEARS-ERVIN, MELISSA","Democratic Party","DEM","House","H","Illinois","IL","07","CHICAGO","IL","60612","2024","18-APR-23","2023","202304189581035836"
"H4IN05187","CUMMINGS, RODNEY JUSTIN MR","Republican Party","REP","House","H","Indiana","IN","05","ANDERSON","IN","46011","2024","18-APR-23","2023","202304189581036761"
"P40012205","FOREMAN, JOSEPH","Independent","IND","President","P","United States","00","00","WINCHESTER","OH","45697","2024","18-APR-23","2023","202304189581037925"
"H4RI01265","AMO, GABRIEL F","Democratic Party","DEM","House","H","Rhode Island","RI","01","PROVIDENCE","RI","02940","2023","18-APR-23","2023","202304189581032525"
"P40012221","HOLLICK, ADAM","Green Party","GRE","President","P","Maine","ME","00","SOUTH BERWICK","ME","03908","2024","18-APR-23","2023","202304189581039438"
"H4PA12068","HAYES, JAMES DR.","Republican Party","REP","House","H","Pennsylvania","PA","12","PITTSBURGH","PA","15232","2024","18-APR-23","2023","202304189581039460"
"H0IN03198","STUTZMAN, MARLIN A","Republican Party","REP","House","H","Indiana","IN","03","HOWE","IN","46746","2024","18-APR-23","2023","202304189581033322"
"P40012213","BEAUFORD, WILLIAM ANDERSON","Republican Party","REP","President","P","United States","00","00","KANSAS CITY","MO","65738","2024","18-APR-23","2023","202304189581038046"
"H8MP00041","SABLAN, GREGORIO KILILI CAMACHO REP.","Democratic Party","DEM","House","H","Northern Mariana Islands","MP","00","SAIPAN","MP","96950","2024","17-APR-23","2023","202304179581019988"
"H6CO05159","LAMBORN, DOUGLAS","Republican Party","REP","House","H","Colorado","CO","05","COLORADO SPRINGS","WY","80962","2024","17-APR-23","2023","202304179581023111"
"P40012189","COLEMAN, GERRY","Democratic Party","DEM","President","P","United States","00","00","OVERLAND PARK","KS","66210","2024","17-APR-23","2023","202304179581027202"
"H4RI01257","CARLSON, DON","Democratic Party","DEM","House","H","Rhode Island","RI","01","JAMESTOWN","RI","02835","2024","17-APR-23","2023","202304179581026069"
"S4CA00910","PETERSON, DAVID","Democratic Party","DEM","Senate","S","California","CA","00","GRASS VALLEY","","","2024","17-APR-23","2023","202304170300440825"
"H4RI01257","CARLSON, DON","Democratic Party","DEM","House","H","Rhode Island","RI","01","JAMESTOWN","RI","02835","2023","17-APR-23","2023","202304179581026042"
"S4MI00488","BURNS, ZACK","Democratic Party","DEM","Senate","S","Michigan","MI","00","ANN ARBOR","MI","48106","2024","16-APR-23","2023","202304169581019890"
"P40012171","SANDRICK, TRACI ANN","Republican Party","REP","President","P","Illinois","IL","00","LEMONT","IL","60439","2024","16-APR-23","2023","202304169581019557"
"S4WI00181","AUBART, SCOTT A MR","American Independent Party","AIP","Senate","S","Wisconsin","WI","00","COLFAX","WI","54730","2024","16-APR-23","2023","202304169581019442"
"P40012163","PROCUK, BRYAN DANIEL MR","Write-In","W","President","P","United States","00","00","WILLOUGHBY","OH","44094","2024","16-APR-23","2023","202304169581019380"
"P40012148","MOLAISON, JOHN ANTHONY","Republican Party","REP","President","P","United States","00","00","KATY","TX","77494","2023","15-APR-23","2023","202304159580720110"
"H4ID02071","GRAYSON, RICHARD","Democratic Party","DEM","House","H","Idaho","ID","02","APACHE JUNCTION","AZ","85120","2024","15-APR-23","2023","202304159580876182"
"P40012155","SCOTT, TIMOTHY E.","Republican Party","REP","President","P","United States","00","00","CHARLESTON","SC","294075305","2024","15-APR-23","2023","202304159580865558"
"S4CA00647","FARMOS, JACOB","Democratic Party","DEM","Senate","S","California","CA","00","LIVERMORE","CA","94550","2024","14-APR-23","2023","202304149580391918"
"S4NJ00417","SIGNORELLO, JOSEPH III","Democratic Party","DEM","Senate","S","New Jersey","NJ","00","ROSELLE PARK","NJ","07204","2024","14-APR-23","2023","202304149580557190"
"H4NE01171","SOLOMON, AVA CHER","Republican Party","REP","House","H","Nebraska","NE","01","OMAHA","NE","68105","2024","14-APR-23","2023","202304149580414214"
"H4RI01240","TILLINGHAST, MICHAEL ADRIAN","Democratic Party","DEM","House","H","Rhode Island","RI","01","PROVIDENCE","RI","02907","2023","14-APR-23","2023","202304149580403821"
"H4WI07129","KILBOURN, KYLE","Democratic Party","DEM","House","H","Wisconsin","WI","07","RHINELANDER","WI","54501","2024","13-APR-23","2023","202304139580375932"
"H2IL11272","MERCADO, O KENT DR","Republican Party","REP","House","H","Illinois","IL","11","BARTLETT","IL","60103","2024","13-APR-23","2023","202304139580376152"
"H2FL21108","FRANZESE, DANIEL JOHN","Republican Party","REP","House","H","Florida","FL","22","PALM BEACH","FL","33480","2024","13-APR-23","2023","202304139580376982"
"S4FL00561","ROMAGNANO, CHASE ANDERSON MR.","Democratic Party","DEM","Senate","S","Florida","FL","00","PENSACOLA","FL","32505","2024","13-APR-23","2023","202304139580385513"
"P00015560","PINNAVARIA, CARMELO (CARMEN) MR.","Write-In","W","President","P","United States","00","00","CARY","IL","60013","2024","13-APR-23","2023","202304139580377387"
"H4CA42086","SHERIDAN, TIMOTHY J","Democratic Party","DEM","House","H","California","CA","41","LAKE ELSINORE","CA","92532","2024","13-APR-23","2023","202304139580385393"
"S4UT00209","WILSON, BRAD","Republican Party","REP","Senate","S","Utah","UT","00","SALT LAKE CITY","UT","84158","2024","13-APR-23","2023","202304139580385429"
"H2NY24150","KLEE HOOD, SARAH","Democratic Party","DEM","House","H","New York","NY","22","SYRACUSE","NY","13214","2024","13-APR-23","2023","202304139580377375"
"H4OH09151","MAJEWSKI, JR","Republican Party","REP","House","H","Ohio","OH","09","PORT CLINTON","OH","43452","2024","12-APR-23","2023","202304129579864664"
"H2AZ02311","ENGEL, KIRSTEN","Democratic Party","DEM","House","H","Arizona","AZ","06","TUCSON","AZ","85717","2024","12-APR-23","2023","202304129579864789"
"H4AZ01210","KROEMER, KURT","Democratic Party","DEM","House","H","Arizona","AZ","01","PHOENIX","AZ","85068","2024","12-APR-23","2023","202304129579868041"
"P40012114","VASQUEZ, DANNY RAY","None","NNE","President","P","United States","00","00","PHOENIX","AZ","85040","2024","12-APR-23","2023","202304129579868910"
"P20003174","SPONHEIM, DAVID JON","Other","OTH","President","P","United States","00","10","OAK HARBOR","WA","98277","2024","12-APR-23","2023","202304120300440129"
"H2CA14204","IYER, STEVE","Republican Party","REP","House","H","California","CA","14","SAN RAMON","CA","94583","2024","12-APR-23","2023","202304129579869621"
"H2CA13123","MARTINEZ, DIEGO J","Republican Party","REP","House","H","California","CA","13","SONORA","CA","95370","2024","12-APR-23","2023","202304129579869636"
"H2CA07141","SEMENENKO, MAX","Republican Party","REP","House","H","California","CA","07","CITRUS HEIGHTS","CA","95610","2024","12-APR-23","2023","202304129579869653"
"H0CA20122","GORMAN, JEFF","Republican Party","REP","House","H","California","CA","19","MONTEREY","CA","93940","2024","12-APR-23","2023","202304129579869503"
"P40012106","GONCE, BRANDON","Republican Party","REP","President","P","United States","00","00","NINETY SIX","SC","29666","2024","11-APR-23","2023","202304119579791935"
"P40012072","DADA, SEAN ADAM","Independent","IND","President","P","United States","00","00","SYRACUSE","IN","46567","2023","11-APR-23","2023","202304119579739529"
"P40012080","EBERWINE, MARK ALAN MR.","Other","OTH","President","P","United States","00","00","SAN ANTONIO","TX","78239","2024","11-APR-23","2023","202304119579739531"
"P40012098","DE BOURBON-MONTENEGRO, CARLOS ANTONIO","Independent","IND","President","P","United States","00","00","HAWTHORNE","CA","90250","2024","11-APR-23","2023","202304119579739532"
"H8NY22177","RILEY, JOSH","Democratic Party","DEM","House","H","New York","NY","19","ITHACA","NY","14851","2024","11-APR-23","2023","202304119579739828"
"H4CA47135","UKROPINA, MAX","Republican Party","REP","House","H","California","CA","47","NEWPORT BEACH","CA","92662","2024","11-APR-23","2023","202304119579791709"
"H4PA17158","NELSON, JAMES D. DR.","Republican Party","REP","House","H","Pennsylvania","PA","17","PITTSBURGH","PA","15244","2024","11-APR-23","2023","202304119579741067"
"S4FL00553","GROSS, KEITH","Republican Party","REP","Senate","S","Florida","FL","00","ALEXANDRIA","VA","22313","2024","11-APR-23","2023","202304119579741272"
"H4CA45147","HUNT, CHEYENNE","Democratic Party","DEM","House","H","California","CA","45","LAGUNA HILLS","CA","92653","2024","11-APR-23","2023","202304119579742680"
"S4ME00113","COSTELLO, DAVID ALLEN","Democratic Party","DEM","Senate","S","Maine","ME","00","BRUNSWICK","ME","04011","2024","11-APR-23","2023","202304119579743235"
"S4CA00639","EARLY, ERIC","Republican Party","REP","Senate","S","California","CA","00","HILMAR","CA","95324","2024","11-APR-23","2023","202304119579740833"
"P40012031","PINA, RODOLFO JR","None","NNE","President","P","United States","00","00","BALDWIN PARK","CA","91706","2024","10-APR-23","2023","202304109579736049"
"P40012049","KELLY, JEREMY 4798573999","Republican Party","REP","President","P","Florida","FL","00","PENSACOLA","FL","32506","2024","10-APR-23","2023","202304109579736817"
"H4CA06149","DELUZ, CRAIG","Republican Party","REP","House","H","California","CA","06","SACRAMENTO","CA","95838","2024","10-APR-23","2023","202304109579736872"
"P40012197","CRAWFORD, ROMERO AWTRO","Independent","IND","President","P","United States","00","00","DULZURA","CA","91917","2024","10-APR-23","2023","202304170300440636"
"P40012056","STEWART, BENJAMIN (BEN)","Write-In","W","President","P","United States","00","00","PULASKI","TN","38478","2024","10-APR-23","2023","202304109579737619"
"P40012064","NELSON, RICHARD HALE 5127994119","Democratic Party","DEM","President","P","United States","00","00","AUSTIN","TX","78731","2024","10-APR-23","2023","202304109579737868"
"S4AZ00188","LAMB, MARK","Republican Party","REP","Senate","S","Arizona","AZ","00","PHOENIX","AZ","85004","2024","10-APR-23","2023","202304109579738027"
"H4RI01232","CASEY, STEPHEN M","Democratic Party","DEM","House","H","Rhode Island","RI","01","WOONSOCKET","RI","02895","2023","10-APR-23","2023","202304109579737451"
"P40012015","AYYADURAI, SHIVA DR.","Independent","IND","President","P","United States","00","00","CAMBRIDGE","MA","02138","2024","09-APR-23","2023","202304099579735350"
"H2NH01296","KILBANE, MARK","Republican Party","REP","House","H","New Hampshire","NH","02","EXETER","NH","03833","2024","09-APR-23","2023","202304099579735342"
"P40012023","MORTIMORE, ERIC L","Republican Party","REP","President","P","Nebraska","NE","00","KEARNEY","NE","68845","2024","09-APR-23","2023","202304099579735516"
"S4AZ00170","WRIGHT, BRIAN MR","Republican Party","REP","Senate","S","Arizona","AZ","00","SCOTTSDALE","AZ","85255","2024","09-APR-23","2023","202304099579735419"
"P40012007","CLOUTE, ALEXIS JEAN MS","No Party Affiliation","NPA","President","P","United States","00","00","JANESVILLE","WI","53548","2024","08-APR-23","2023","202304089579735275"
"H4GA91014","CURRY, MARK MR JR","Republican Party","REP","House","H","Georgia","GA","91","LITHONIA","GA","30038","2024","08-APR-23","2023","202304089579735143"
"P40011926","WALTERS, RICHARD JOHN","Independent","IND","President","P","New Jersey","NJ","00","OCEAN GROVE","NJ","07756","2024","07-APR-23","2023","202304079579730113"
"P40011959","WALKER, KEIRA ANNE MS","Democratic Party","DEM","President","P","United States","00","00","LAKELAND","FL","32904","2024","07-APR-23","2023","202304079579730203"
